"","mean_BP_97","mean_BP_99","mean_BP_00","boot_t","DiD","LPM.Marginal.Lard","RHS.Lard","Poisson.Marginal.Lard","Cross.Partial.Lard","LPM.Marginal.Tuna","RHS.Tuna","Poisson.Marginal.Tuna","Cross.Partial.Tuna","LPM.Marginal.Fish","RHS.Fish","Poisson.Marginal.Fish","Cross.Partial.Fish","LPM.Marginal.Milk","RHS.Milk","Poisson.Marginal.Milk","Cross.Partial.Milk","LPM.Marginal.Eggs","RHS.Eggs","Poisson.Marginal.Eggs","Cross.Partial.Eggs","LPM.Marginal.Chicken","RHS.Chicken","Poisson.Marginal.Chicken","Cross.Partial.Chicken","LPM.Marginal.BeefPork","RHS.BeefPork","Poisson.Marginal.BeefPork","Cross.Partial.BeefPork","LPM.Marginal.Tomato","RHS.Tomato","Poisson.Marginal.Tomato","Cross.Partial.Tomato","LPM.Marginal.Carrots","RHS.Carrots","Poisson.Marginal.Carrots","Cross.Partial.Carrots","LPM.Marginal.Greens","RHS.Greens","Poisson.Marginal.Greens","Cross.Partial.Greens","LPM.Marginal.Banana","RHS.Banana","Poisson.Marginal.Banana","Cross.Partial.Banana","LPM.Marginal.Potato","RHS.Potato","Poisson.Marginal.Potato","Cross.Partial.Potato","LPM.Marginal.Orange","RHS.Orange","Poisson.Marginal.Orange","Cross.Partial.Orange","LPM.Marginal.Apple","RHS.Apple","Poisson.Marginal.Apple","Cross.Partial.Apple","LPM.Marginal.Onion","RHS.Onion","Poisson.Marginal.Onion","Cross.Partial.Onion","LPM.Marginal.Lime","RHS.Lime","Poisson.Marginal.Lime","Cross.Partial.Lime","LPM.Marginal.WFlour","RHS.WFlour","Poisson.Marginal.WFlour","Cross.Partial.WFlour","LPM.Marginal.CFlour","RHS.CFlour","Poisson.Marginal.CFlour","Cross.Partial.CFlour","LPM.Marginal.Rice","RHS.Rice","Poisson.Marginal.Rice","Cross.Partial.Rice","LPM.Marginal.Beans","RHS.Beans","Poisson.Marginal.Beans","Cross.Partial.Beans","LPM.Marginal.Biscuits","RHS.Biscuits","Poisson.Marginal.Biscuits","Cross.Partial.Biscuits","LPM.Marginal.WBread","RHS.WBread","Poisson.Marginal.WBread","Cross.Partial.WBread","LPM.Marginal.Tortillas","RHS.Tortillas","Poisson.Marginal.Tortillas","Cross.Partial.Tortillas","LPM.Marginal.Sugar","RHS.Sugar","Poisson.Marginal.Sugar","Cross.Partial.Sugar","LPM.Marginal.Coffee","RHS.Coffee","Poisson.Marginal.Coffee","Cross.Partial.Coffee","LPM.Marginal.Soda","RHS.Soda","Poisson.Marginal.Soda","Cross.Partial.Soda","LPM.Marginal.CNoodles","RHS.CNoodles","Poisson.Marginal.CNoodles","Cross.Partial.CNoodles","LPM.Marginal.VOil","RHS.VOil","Poisson.Marginal.VOil","Cross.Partial.VOil","LPM.Marginal.Alcohol","RHS.Alcohol","Poisson.Marginal.Alcohol","Cross.Partial.Alcohol","LPM.Marginal.Pastries","RHS.Pastries","Poisson.Marginal.Pastries","Cross.Partial.Pastries","LPM.Marginal.BCereal","RHS.BCereal","Poisson.Marginal.BCereal","Cross.Partial.BCereal"
"1",0.168044118416611,0.204674628593751,0.266663685239438,-5.16885930068207,0.184315480550676,0.00364054698106746,0.000671009166282762,0.0265266133285127,-0.163626388050399,0.0136923365774681,0.00252370959613763,-0.00172998699903779,-0.00270371203208661,0.01121472317143,0.00206704709058492,-0.0134449497106511,-0.505057840317855,0.0499752945649331,0.00921122043339725,0.339392659169436,-15.6881764872488,0.0272056211557402,0.00501441713699991,0.144189338926307,-1.11972026233549,0.068609408191192,0.0126457760410571,0.14937937140442,-5.33026681989996,0.0406564437954886,0.00749361197564704,0.0746095746616011,-2.88935744877879,-0.03271051195369,-0.00602905372980302,0.155137277806729,-0.875510082973426,0.0463363809953532,0.00854051233013774,0.045274636322537,-1.57262935318807,0.0185216965691522,0.00341383540375709,0.0069696935266749,-0.0289232977718562,0.046812709921938,0.00862830712514141,0.209916355435829,-5.77987372055786,0.0332419158796061,0.00612699969977476,0.152754850051383,-2.50831828381569,0.103778240119756,0.0191279361983763,0.833021290138144,-56.9866040804355,0.0847750477796308,0.0156253536702092,0.228017095829803,-25.5841327522614,-0.0461864581195422,-0.00851287922323711,0.040787173124685,-0.0571547222424211,0.0447510580375866,0.00824831276734898,0.141977938405934,-2.48226893431802,0.0512817620515839,0.00945202261602313,0.103172311954515,-7.97504986988365,-0.0483270559187209,-0.00890742453525845,-0.275517930945975,-5.18727799230529,0.0289929836404449,0.0053438557122865,-0.0673287298980296,-0.523154048689699,-0.0248753258188734,-0.0045849076321603,-0.00063856428226107,-1.39503655925794e-05,-0.00229895056414878,-0.000423732177993332,0.24493321101893,-18.5296671614929,0.0288578901476051,0.00531895589023446,0.0803771701230465,-1.86208297848234,0.0410046760629108,0.00755779657336023,0.335453135065588,-3.47050591450369,-0.033883728213762,-0.00624529564856806,-0.280293923420937,-2.35906241223103,0.036275370321351,0.00668611231293356,0.242884459679073,-2.27334259452959,0.084895371161211,0.0156475311321066,0.209037413098068,-12.3715503191247,0.00194168692668113,0.000357882958970198,0.0625013530539607,-0.400093320337081,-0.0479901263113645,-0.00884532319276681,-0.39353956047364,-5.06655589890202,0.00531739614559687,0.000980078425854001,0.0493026892612388,-5.69533751236655,0.035350312831614,0.00651560989717568,0.121377448164728,-2.29039614344485,0.00877847633081,0.00161800908341598,0.0322809356435015,-2.30488433986569
"2",0.172993759519282,0.216746761938738,0.279681158457658,-5.00796814539366,0.185916208499778,0.0308641787233833,0.00573815108671093,0.182112648470405,-7.3800110636212,0.0144152545098446,0.00268002946302963,0.0113115343923793,-0.111122181620485,0.0113693184452154,0.00211374057856104,-0.00902054267967436,-0.206623228626858,0.0394414257941736,0.00733280034147809,0.282579054328596,-10.0365982076246,0.0194826707766236,0.00362214428223928,0.0952985697298298,-0.462233213532993,0.0709244797961853,0.0131860103735259,0.0816043804756836,-1.49557552495231,0.035665407852574,0.00663077740254876,0.0559373185514831,-1.53257048389613,-0.0193828364020958,-0.00360358345384913,-0.00788373801847988,-0.00212334630301086,0.0440191722696425,0.00818387760967049,0.0412727623418859,-1.19962838711421,0.0177361160372943,0.00329743144716585,0.00124981046920776,-0.000868808051508069,0.0680902632042038,0.0126590835706775,0.324285482234122,-12.9156231638018,0.0342851766917544,0.00637417005827594,0.190544642817245,-3.63259132318154,0.0985408109283069,0.0183203339502843,0.812098261526723,-50.4884867426358,0.0774762859351077,0.0144040973296999,0.172134476297411,-13.6463326365289,-0.0358838430236579,-0.00667138804135967,-0.00083152989966417,-2.22816066230596e-05,0.0210753285918494,0.00391824518468359,0.223638260556751,-5.76451343182716,0.0515137917059174,0.00957724883941146,0.157688990403115,-17.3426960466311,-0.0508171198212343,-0.00944772624404278,-0.362647211025137,-8.46320637347243,0.0291478652933999,0.00541906060121117,-0.0689319905958895,-0.515127027342193,-0.0196210420068334,-0.00364786973672533,-0.12911440530739,-0.53497142274352,0.0106970446979819,0.00198875399240144,0.242873471862843,-17.3469832447449,0.0214805484765509,0.00399358212925602,0.138543222103744,-5.14268841407792,0.0643259736244594,0.0119592411243162,0.443825606505965,-5.70575874883581,-0.0293882782232226,-0.00546375726159813,-0.34195130511373,-3.30272823543998,0.0252125331911136,0.00468741857756665,0.00676083064248572,-0.00166152138219885,0.0706783978277224,0.0131402597469691,0.129234034307285,-4.3274698469582,0.0536857492309454,0.00998105094748722,0.145835194628857,-2.04226352700281,-0.0418558692121666,-0.00778168450738858,-0.469982915176048,-6.77903918324153,-0.00102993797983657,-0.000191482164201136,0.0257139399658605,-1.43669755883655,0.0195442548334484,0.00363359375658818,0.00487671569971188,-0.00347187737560601,0.0045714600373212,0.000849908517447009,0.0388015429778221,-3.16780990835827
"3",0.194901257742969,0.249384038144815,0.320046103777971,-3.78007033256602,0.194001808436756,0.0236663025269342,0.00459130548923661,0.200112205366927,-6.71362661187908,0.0152391538902334,0.00295642341375129,0.032444166613309,-0.688630287263851,0.0113631996245107,0.00220448127678293,0.0428864010044464,-3.74826460169984,0.0502369294989627,0.00974605517310857,0.235348150399416,-5.46653816656065,0.0155165114013993,0.00301023127250101,0.115569234757776,-0.520458694260305,0.0761206498748096,0.0147675437350942,0.0995478024940297,-1.70909870036829,0.049108503560241,0.00952713850030962,0.053355808559587,-1.03136880438797,-0.0180001974048605,-0.00349207084876153,0.0931779678958407,-0.226904386823144,0.0631136994966097,0.0122441718394762,0.146676023507351,-11.9213223944261,0.0258211045030883,0.00500934096943359,0.0330340622132714,-0.473110278144269,0.0690467453263105,0.0133951934599764,0.242845415852233,-5.58211376583846,0.0391472445836321,0.00759463624454063,0.227129786130993,-3.98233155136796,0.123279430583278,0.0239164324762093,0.841353391720841,-42.0792541867406,0.0824822558283949,0.0160017067946518,0.146316628679041,-7.75113577063448,-0.0371143906219977,-0.00720025889969573,0.0889469356013837,-0.19596036377499,0.0710938113519809,0.0137923279709459,0.302861841339022,-8.13644321018575,0.0478406833152111,0.00928117908000107,0.153762398223687,-12.7115543545785,-0.0372393601987236,-0.00722450322358012,-0.112093760083528,-0.616947087486842,0.0467373697367383,0.00906713425050453,-0.0374135594494414,-0.11570952350602,-0.025915766720859,-0.00502770561087173,-0.0251675695675467,-0.0155763910846623,-0.000795029837517021,-0.000154237226239482,0.214564464991592,-10.3128877839634,0.0302895729568991,0.00587623193041548,0.109074884751385,-2.46040170625169,0.0429703861945366,0.00833633263096589,0.36993911818291,-3.04313697700891,-0.0323133448033465,-0.00626884732848967,-0.164616602477157,-0.58653460230901,0.0408437563530366,0.00792376259583932,0.304344459755889,-2.58480712453232,0.0629615163857516,0.0122146480407562,0.147515968737209,-4.42426311961215,0.0747287356081231,0.0144975098501681,0.152957974566961,-1.72066898871126,-0.0266004071971901,-0.00516052710140897,-0.233001528685991,-1.27757786431791,-0.00420215726731831,-0.000815226109195407,0.0125957935344894,-0.257359873037329,0.0377000481865188,0.00731387752633748,0.212548669301874,-5.04372462861606,0.00186423709093008,0.000361665366995311,0.00807629240267518,-0.102911668835899
"4",0.162438293146988,0.199127922451943,0.266046651580092,-7.04465149783332,0.171947970278213,0.0217638823378965,0.00374225539337515,0.119992230570039,-3.49372868154545,0.0153537308019406,0.00264004284759176,0.0270716386708964,-0.70010391908664,0.0293302580602359,0.00504327834119375,0.0303805976588751,-2.7464783229369,0.0565095005307074,0.00971669391769072,0.414409709830225,-23.835417486516,0.004526828783229,0.000778379021073218,0.148690969800212,-1.22653715187603,0.0724136625526911,0.0124513822963467,0.141408394123988,-4.93611162298056,0.072028385332935,0.0123851346604152,0.131513955887781,-9.08443364829246,-0.0283857021666237,-0.00488086387247282,0.0719155565078358,-0.193365026703237,0.0425075446600742,0.00730908602581025,0.04206496000454,-1.40203812867197,0.0421939567118324,0.00725516521460636,0.0779866757842889,-3.82995118320111,0.0770089413163739,0.0132415311526245,0.27249582035583,-10.0706872516102,0.0285532454366388,0.00490967259768568,0.157772774418041,-2.75882035632299,0.0901467375878748,0.0155005485554377,0.639772756677859,-34.5565749692547,0.0710618881516677,0.0122189474318166,0.214503368219716,-23.5323982806563,-0.0480221886979026,-0.00825731787492169,-0.0540293639190456,-0.102890634147927,0.0635569574082088,0.0109284898234003,0.270726811290922,-9.27457467502176,0.0416086570765653,0.0071545241303176,0.111749762848408,-9.82609647190657,-0.0326474729883553,-0.00561366671506048,-0.180706224746021,-2.30050126372937,0.0418950970798914,0.007203776907496,0.0276185606268957,-0.0904540993731674,-0.0151625238270695,-0.00260716519635965,0.0862271722308596,-0.261399663037481,-0.0064124025676581,-0.00110259960611561,0.201617099502483,-13.2695962812786,0.0246185291011153,0.00423310611017189,0.174952428138072,-8.99182445038666,0.0408406898503286,0.00702247372452602,0.314457004088657,-3.12941699366964,-0.0321779255554597,-0.00553292898702473,-0.246724301443533,-1.88064845791157,0.0191426878590479,0.00329154632303267,0.185272190589826,-1.37108899891831,0.102059376031882,0.017548902556543,0.23416586707533,-16.0579514950417,0.044440804492573,0.00764150613002882,0.16159342468806,-2.73702396021918,-0.0455145909658439,-0.00782614153461994,-0.389443206825105,-5.07228556870384,0.000944188837142793,0.000162351354106049,0.0657451838423739,-10.0317042049504,0.0196347905279137,0.00337616237811264,0.130148781401195,-2.70436347190445,0.00513476971937547,0.000882913231092641,0.060060782530799,-9.1030068807123
"5",0.197905136540737,0.243299903660048,0.302188922177739,-2.06569350426154,0.205836811592941,0.029756670676081,0.00612501821558567,0.220031223959282,-9.41596993480146,-0.0174934456494114,-0.00360079507624924,-0.0131535221565979,-0.130769647652785,0.0156786664152971,0.00322724670495408,0.00494583245382626,-0.0566337297734664,0.0446318733194127,0.00918688249948796,0.216098183169603,-5.25863808705102,0.0358930567841048,0.00738811236676451,0.226502427582436,-2.25971326856731,0.0473158671700018,0.00973934723602827,0.068254211837421,-0.906125939847844,0.0481975734623687,0.00992083484801053,0.0710368584072992,-2.10741906627853,-0.000599767454840988,-0.000123454220601682,0.204055911058422,-1.23562801315372,0.0368867459468701,0.00759265017574258,0.0269610941634552,-0.461061007448671,0.0501446066750138,0.0103216059565669,0.0719702152668555,-2.52737151506608,0.0629691442036479,0.012961367871615,0.165882705276945,-2.93930006792969,0.0302501115819142,0.00622658651835193,0.218367978235727,-4.14174713358798,0.100673054158755,0.0207222204813616,0.714429508059289,-33.8954996893042,0.0613318281861973,0.0126243479630129,0.121581596995902,-6.06119537860125,-0.0296068813942605,-0.00609418606740495,0.032079917433019,-0.0288123270346942,0.0417812530021008,0.00860011990231042,0.201315728012065,-4.12973286473584,0.0361354040472399,0.00743799635470651,0.0834828491909461,-4.30382947931599,-0.0225414998149329,-0.00463987045042865,0.0135184053744241,-0.010200100053728,0.0249687996735429,0.00513949811410493,0.0285842538193546,-0.0764276087852876,-0.0182807731469234,-0.00376285605801656,-0.000292855043237415,-2.38458895313352e-06,-0.00326982913654558,-0.000673051203920242,0.134505237842068,-4.61283440768585,0.0102124189719864,0.00210209175984493,-0.0133545888353219,-0.0413643507341914,0.0213100317150351,0.00438638898316727,0.206261390107072,-1.06516902450579,-0.0308183484973779,-0.00634355059326037,-0.18437388647745,-0.83276425189792,0.0397727059596592,0.00818668698315982,0.309388788673668,-3.01006186267656,0.0567942459741546,0.0116903465081452,0.127288338422063,-3.7695408336149,0.0437483565300257,0.00900502222057172,0.0687050084811767,-0.391763266323902,-0.0455627772776339,-0.00937849680214745,-0.390410664254713,-4.05549584474328,0.00278796120753725,0.000573865045804273,0.0433260494989296,-3.51062062219326,0.0189707688038423,0.00390488256404972,-0.0239262017209817,-0.0733445501794969,0.00410288968547628,0.000844525731176002,0.00816940745073535,-0.112018418750598
"6",0.167040430306988,0.205944605967396,0.272818465704097,-5.07487085735295,0.185531688103516,0.0453101369492508,0.00840646619639597,0.258287017254924,-15.0892006169279,0.00592482092364758,0.00109924202767537,0.0116406648927091,-0.125487201482723,0.0060588181328816,0.00112410275610571,-0.0149713075010401,-0.62753263316253,0.0504472743252087,0.00935956796577711,0.455147925989445,-27.8383980577325,0.0176048578318588,0.00326625899236716,0.244919990570188,-3.19175444253155,0.0827184761959825,0.0153468985259911,0.0927250046535785,-2.01963256628935,0.0548450719543917,0.0101754987838571,0.106297528861432,-5.69329109856812,-0.0164065088865847,-0.00304392728961339,0.205568647992639,-1.51043759300121,0.0422211760413178,0.00783336606466141,0.0201072588184796,-0.305851817768828,0.0437123332219743,0.00811002297361629,0.0813949564992476,-3.92684927380898,0.0617288138520158,0.0114526510385922,0.237646695473989,-7.2870501879763,0.024719001072913,0.00458615799729016,0.160654254740143,-2.72543277070359,0.120110228899912,0.0222842535263003,0.941081501158401,-71.0353468354015,0.0866704934230306,0.0160801229535395,0.185521438936019,-16.8328893747324,-0.051567719704742,-0.00956744608846971,-0.00145643081329232,-7.16406008878579e-05,0.00357774961921183,0.000663785926464081,-0.00314540737575811,-0.00120120065703616,0.0294112309172563,0.00545671532128086,0.0394311803981635,-1.16365555856107,-0.0281572115516056,-0.00522405499145721,-0.198022500184074,-2.62796568517746,0.0157985703535709,0.00293113542732017,-0.0820533936499237,-0.763721469048885,-0.0227574415417609,-0.00422222654615998,-0.075587143066906,-0.191758413812345,0.0116422968821035,0.00216001499393896,0.182069350853488,-10.2078061968945,0.0400555041547823,0.00743156530367415,0.214618935885632,-12.9402371759089,0.0340818737052215,0.00632326756226056,0.29657326518341,-2.65995386121781,-0.0331914859070661,-0.00615807241100202,-0.286376614311453,-2.42030449658641,0.0210855818054171,0.00391204358700381,0.0846257154978207,-0.27142814990827,0.0710100047990801,0.0131746060626121,0.214447773704017,-12.6809430578334,0.0157896004862391,0.00292947123269203,0.116238939421612,-1.35587966400191,-0.0458532248730532,-0.00850722621568767,-0.292267542527009,-2.74187425815305,0.0148155833912005,0.00274876019680784,0.0729474392595396,-12.1535990960092,0.0349382249890655,0.00648214786156177,0.0837518447591309,-1.08254292691796,0.00754674105339913,0.00140015960731724,0.0138601595924307,-0.425933040154654
"7",0.177476417853282,0.217949136371034,0.286931681292397,-5.45633129771224,0.182504695955645,0.03239282405495,0.00591184250529335,0.146441295112195,-4.24185417363799,-0.00676727075217606,-0.00123505869107542,-0.0138669396735068,-0.149658898002435,-0.00329388058415399,-0.000601148674525226,0.00245801680805184,-0.014150644271727,-0.00726237630963591,-0.00132541778030558,0.0612158620283035,-0.438507205325313,0.0220112393061076,0.00401715453716812,0.205735506237823,-1.96860329130174,0.0433226109551925,0.00790657994038212,0.098447230272377,-1.97526261801644,0.0448490382004977,0.00818516008068495,0.0740463057870998,-2.39936779150524,-0.0418209051980968,-0.00763251158776851,-0.0501751691759662,-0.078350830605491,0.0534506766845855,0.00975499949694376,0.0571745701635137,-2.16497360166503,0.0158686958664193,0.00289611151431346,0.0430620927548318,-0.95660263445306,0.0657572323131714,0.0120010036902001,0.28839601978113,-9.32234015058656,-0.0103392220661965,-0.00188695657960908,0.0310147113386657,-0.0889333404196482,0.0945908207864511,0.0172632689878262,0.830791321463307,-48.4072503954777,0.0701260680145494,0.0127983367215602,0.15719933367913,-10.6205681458449,-0.0548028042808262,-0.0100017691327889,-0.0570368219468114,-0.0955120589992668,0.0765042876961097,0.0139623917652817,0.29805059946191,-9.47513753226933,0.0432853544624211,0.00789978045549649,0.0342304427866551,-0.734444266763571,-0.0410863708208704,-0.00749845561458384,-0.203640795479539,-2.43498221876268,0.0222574596445365,0.00406209090517118,-0.14402709588872,-2.02983241448716,-0.0214397087516519,-0.00391284752709782,-0.0341585108651119,-0.0340726201950134,0.00669320110972812,0.00122154063350092,0.278072968800161,-21.2258339296926,0.0333506371023763,0.00608664788429624,0.117430366450875,-3.39206232537435,0.0397547460564575,0.00725542784182766,0.287045224610352,-2.17158305702557,-0.0325734567694049,-0.0059448088239246,-0.284717288914508,-2.08655215619482,0.0517850375837158,0.00945101253926772,0.28497937675125,-2.70335964047984,0.0763134204583912,0.013927557598094,0.238822131209225,-13.7362037060568,0.0108760665064987,0.00198493321096192,-0.00746250727087105,-0.00487195113752549,-0.0427186380466938,-0.00779635204835111,-0.394341743015926,-4.35193580515627,-0.0178337316816155,-0.00325473977830779,0.0215798910961218,-0.916662884252384,0.0349918865228493,0.00638618361076706,0.145007428899791,-2.81968831263839,-0.000829459241217167,-0.000151380206625939,-0.00263307256758974,-0.0127211826467324
"8",0.166770198729084,0.20681157981131,0.276314824651798,-6.84253134331662,0.173369795643668,0.0420176940323547,0.00728459902780752,0.317141000802294,-21.637244434076,0.0173879231131041,0.00301454067678668,0.0147244100780713,-0.18658621351132,0.0095014295099725,0.00164726089246665,0.0149808999423111,-0.572635092081114,0.0407145680114667,0.00705867633586821,0.386007827244763,-18.7741224616423,0.0160442628997059,0.0027815905801753,0.129906024299617,-0.840804787281941,0.0754726287066891,0.0130846742155691,0.110302878173548,-2.72015058215416,0.0667633829163169,0.0115747540526818,0.104386484573482,-5.22179376782311,-0.0257401219172186,-0.0044625596766313,0.13103413226867,-0.576287189557773,0.0555760468613259,0.009635207887031,0.095248985885588,-6.40530194454353,0.0486052449725394,0.00842668138809959,0.05369701245036,-1.60360922464702,0.0531297871799919,0.00921110034598679,0.317782280086117,-12.4172479781132,0.03910055977614,0.00677885605794242,0.208358820761632,-4.30890510396471,0.0689811055139487,0.0119592401662276,0.665068087675271,-33.643776684581,0.0913089040415244,0.0158302060341264,0.221751567307114,-22.831927790353,-0.036178523438616,-0.00627226321524253,0.00544851384662965,-0.000941883317072474,0.0567295786064201,0.00983519544994647,0.186387814700314,-3.94406155165338,0.0371721720958145,0.00644453187988263,0.100640116971936,-6.89270898910099,-0.0745737587983614,-0.0129288373232521,-0.339513292781836,-7.30904179249718,0.046986642115987,0.00814606454163084,0.00868893557720476,-0.00805394348429514,-0.00763065029996564,-0.00132292428313334,0.136573325139043,-0.58801815593039,-0.0093158262084367,-0.0016150828860086,0.0493246059263075,-0.706671469995687,0.045082454024275,0.00781593584130362,0.290012871814321,-22.4779793905181,0.0510195586097201,0.00884525044999733,0.41678230399646,-4.95235139922386,-0.0215086830670449,-0.003728955987898,-0.227397954652082,-1.43668719731754,0.0284857350794223,0.00493856606947911,0.176211800739931,-1.11511362109699,0.100810952337762,0.0174775742054414,0.217185525939267,-12.1626578170353,0.0274094045621003,0.00475196286764596,0.0948008201396967,-0.84902649603691,-0.0479763982524393,-0.00831765836074464,-0.412412191067058,-5.14180798269723,0.0111307481123157,0.00192973552559333,0.0464438980096567,-4.75009666566157,0.0302355553481562,0.00524193205188266,0.119613592428115,-2.06246242596411,0.0059907888337543,0.00103862183585235,0.0140275684211348,-0.4024175856995
"9",0.200129357173485,0.23836621633151,0.316082740153415,-6.30080643744878,0.176656547390214,0.0216718277018635,0.00382847025744679,0.104959721694939,-1.87206294914408,-0.00566102532063642,-0.00100005718783221,-0.00215184099113198,-0.00308723831503219,0.0417653739743788,0.00737812676677484,0.0286646924976644,-1.6910865587733,0.0600255261774985,0.0106039022097978,0.343642777107835,-11.7625630304014,0.00123554287902473,0.000218266739161073,-0.033465968941268,-0.0440724945304301,0.0573803403801182,0.0101366128196269,0.127860752709779,-2.84050028112153,0.0618234500889007,0.0109215172404564,0.103786387060905,-3.99135966282418,-0.0279760501714511,-0.00494215243290394,0.0952256520608436,-0.239675354297429,0.0519070245689904,0.00916971574565684,0.0657738874521513,-2.43112611435564,0.0148963598675726,0.00263153950288752,0.03479437109788,-0.547745092881188,0.0421889641349202,0.00745295674204455,0.260016808138664,-6.50390317035634,0.0238153684657451,0.00420714076798429,0.21875245542225,-3.75352952070779,0.0947838119969959,0.0167441809758724,0.77058254056521,-35.3386208096908,0.0723157726021328,0.0127750547097486,0.189857308470752,-13.0125090545399,-0.0524257473862598,-0.00926135152760816,-0.0517272241900328,-0.0668865574297992,0.0318290777657506,0.00562281498471211,0.150382778649152,-2.01620217561467,0.0457432107056948,0.00808083766981109,0.130476249902238,-9.40445199840145,-0.000487489607308122,-8.61182309156639e-05,0.161355911963149,-1.29552802594788,-0.00767870203574214,-0.00135649299007241,-0.0473840662727513,-0.190327415098358,-0.0219987800506395,-0.00388622853054268,0.0620332025260602,-0.0958145739863845,-0.0023809536464011,-0.000420611050669357,0.139893968027056,-4.41624470098852,0.0329390499769061,0.00581889884323392,0.0933342098797729,-1.84430862014017,0.0190795707169373,0.00337053108854156,0.164319173686696,-0.605549768177286,-0.0260256692561732,-0.00459760487431518,-0.259685329362537,-1.47560122804566,0.0566154206175507,0.0100014847353412,0.326979790032894,-3.01983880470727,0.0772956776202533,0.0136547875365809,0.189433810415068,-7.29144412745862,0.0248203009879669,0.00438466867772014,0.140429036603336,-1.4645087950333,-0.0233353687864093,-0.00412234568188443,-0.242715192994579,-1.40170665688548,0.00171266361952222,0.000302553241865622,0.0445602040900362,-3.19284359608564,0.0250369344423302,0.00442293839581718,0.145579046606918,-2.3747888829292,0.0118913345960369,0.00210068211359768,0.0440351718499417,-3.0823964018848
"10",0.20755568852687,0.255243723520957,0.320854791975967,-3.43863593003974,0.19676656458943,0.037200124658019,0.00731974073125695,0.23320062180108,-8.43248915031847,0.0150343673493723,0.00295826081411149,-0.00332124736878894,-0.00687898181920529,0.012739844981392,0.00250677553039039,-0.00609735757355504,-0.0703419230242807,0.0400441783784979,0.00787935541134336,0.240286916209811,-5.373428855404,0.0293804296072206,0.00578108619997436,0.186405736546464,-1.27684087168163,0.0728398930521302,0.0143324555209291,0.093938365774526,-1.44388382222912,0.0527232597492933,0.0103741746948246,0.0891636981428984,-2.79185784109021,-0.0214418055185077,-0.00421903041047144,0.186486463589628,-0.859998807634471,0.0533621348862167,0.0104998839607186,0.112702589412491,-6.72815067892173,0.0165978984536848,0.00326591145813578,0.01627952599556,-0.107882469929043,0.0663922569455505,0.0130637763145147,0.209376304228521,-3.92447564459519,0.0207712273591335,0.00408708304976267,0.191349022101692,-2.66560756307529,0.0983643579249565,0.0193548167869387,0.832295039561957,-38.569914192939,0.0585747892591484,0.0115255600540725,0.149296676292004,-7.72236782491634,-0.0354013311925599,-0.00696579832065263,0.147891734706474,-0.510614361404017,0.0568825012163744,0.0111925743496001,0.258800878332548,-5.599016480974,0.0344713689874532,0.00678281285235578,0.109626831801704,-6.31458996270813,-0.0156401872884306,-0.00307746592227976,0.0294207422488832,-0.0402560784999144,0.0253100106691438,0.00498016384908925,-0.0836975403333939,-0.553317657801577,-0.0209179773392524,-0.00411595853920423,0.0430124747590169,-0.0429501760283445,-0.0058188156820313,-0.0011449483717324,0.194803582209608,-8.20073693914548,0.0317925518998418,0.00625571121686303,0.223727354267084,-9.88531948698947,0.0528443940417449,0.0103980098734043,0.453019216976848,-4.28757179602706,-0.0386564832868914,-0.00760630341547034,-0.235044117560949,-1.12951225493341,0.0297031949284664,0.00584459562340452,0.161223655412698,-0.683635179667207,0.0542597421165019,0.0106765030517725,0.148515119603757,-4.19591794657719,0.0568122719501578,0.011178755578153,0.137940908106595,-1.32798996282756,-0.0447599086846412,-0.00880725346321343,-0.367560032980496,-3.01351496659585,-0.00725393760032525,-0.00142733238136209,0.0193369308713336,-0.570731447850213,0.0369808815294654,0.00727660101404161,0.161130698527037,-2.71179352711273,-0.00565693080908981,-0.00111309484142471,-0.0327808532907462,-1.61979214162213
